vx_JW,vy_JW
-91338.44854350602,56265.91734154803
-91409.97848816063,56153.05398505641
-91481.37186351279,56040.09874115921
-91552.62855036011,55927.05176854632
-91623.74842966648,55813.91322606345
-91694.7313825622,55700.683272711976
-91765.57729034423,55587.36206764883
-91836.28603447635,55473.94977018637
-91906.85749658936,55360.44653979227
-91977.2915584813,55246.852536089355
-92047.58810211763,55133.16791885553
-92117.74700963144,55019.3928480236
-92187.76816332359,54905.52748368117
-92257.65144566302,54791.571986070536
-92327.39673928687,54677.526515588506
-92397.00392700065,54563.391232786315
-92466.47289177853,54449.16629836949
-92535.80351676344,54334.85187319771
-92604.99568526733,54220.44811828468
-92674.04928077139,54105.95519479802
-92742.96418692615,53991.37326405911
-92811.74028755179,53876.702487542985
-92880.37746663824,53761.94302687819
-92948.87560834545,53647.095043846646
-93017.23459700357,53532.15870038355
-93085.45431711311,53417.134158577224
-93153.5346533452,53302.02158066897
-93221.47549054172,53186.82112905296
-93289.27671371559,53071.532966276114
-93356.93820805087,52956.15725503796
-93424.459858903,52840.694158190476
-93491.84155179904,52725.143838738004
-93559.08317243778,52609.50645983709
-93626.18460669002,52493.782184796364
-93693.14574059873,52377.971177076404
-93759.96646037925,52262.07360028961
-93826.6466524195,52146.08961820004
-93893.18620328017,52030.01939472334
-93959.58499969493,51913.86309392656
-94025.8429285706,51797.620880028015
-94091.95987698738,51681.2929173972
-94157.93573219905,51564.87937055463
-94223.77038163316,51448.38040417168
-94289.4637128912,51331.796183070495
-94355.01561374885,51215.12687222384
-94420.42597215615,51098.372636754946
-94485.6946762377,50981.533641937414
-94550.82161429289,50864.610053195036
-94615.80667479603,50747.6020361017
-94680.64974639662,50630.50975638122
-94745.35071791954,50513.333379907235
-94809.9094783652,50396.07307270304
-94874.32591690979,50278.72900094147
-94938.59992290546,50161.30133094476
-95002.73138588051,50043.790229184415
-95066.72019553963,49926.19586228104
-95130.56624176404,49808.518397004256
-95194.26941461174,49690.758000272515
-95257.8296043177,49572.914839152996
-95321.24670129402,49454.989080861444
-95384.5205961302,49336.98089276205
-95447.65117959327,49218.89044236729
-95510.63834262805,49100.71789733781
-95573.4819763573,48982.463425482274
-95636.18197208196,48864.12719475723
-95698.73822128132,48745.70937326697
-95761.15061561324,48627.21012926338
-95823.41904691434,48508.62963114583
-95885.5434072002,48389.968047460985
-95947.52358866559,48271.22554690271
-96009.35948368462,48152.40229831191
-96071.05098481097,48033.498470676386
-96132.59798477808,47914.514233130714
-96194.0003764994,47795.44975495607
-96255.25805306851,47676.305205580116
-96316.37090775935,47557.080754576855
-96377.33883402646,47437.776571666465
-96438.16172550514,47318.39282671519
-96498.83947601165,47198.92968973518
-96559.37197954344,47079.38733088435
-96619.75913027934,46959.76592046622
-96680.00082257974,46840.065628929806
-96740.0969509868,46720.286626869456
-96800.04741022468,46600.429085024705
-96859.8520951997,46480.49317428014
-96919.51090100058,46360.47906566524
-96979.02372289861,46240.38693035424
-97038.39045634784,46120.21693966599
-97097.61099698536,45999.96926506381
-97156.68524063138,45879.64407815534
-97215.61308328957,45759.24155069239
-97274.39442114712,45638.7618545708
-97333.02915057506,45518.205161830294
-97391.5171681284,45397.57164465432
-97449.85837054631,45276.86147536994
-97508.0526547524,45156.07482644762
-97566.09991785488,45035.21187050115
-97624.00005714671,44914.27278028746
-97681.7529701059,44793.257728706456
-97739.35855439563,44672.16688880092
-97796.81670786452,44551.00043375633
-97854.12732854678,44429.7585369007
-97911.29031466242,44308.44137170446
-97968.30556461746,44187.04911178029
-98025.17297700416,44065.58193088297
-98081.89245060115,43944.040002909234
-98138.46388437373,43822.423501897625
-98194.887177474,43700.73260202833
-98251.16222924105,43578.96747762304
-98307.28893920123,43457.12830314479
-98363.26720706832,43335.21525319783
-98419.0969327437,43213.22850252744
-98474.77801631663,43091.16822601981
-98530.31035806435,42969.03459870185
-98585.69385845236,42846.8277957411
-98640.9284181346,42724.547992445485
-98696.01393795366,42602.19536426326
-98750.95031894094,42479.77008678278
-98805.73746231693,42357.2723357324
-98860.37526949134,42234.70228698028
-98914.86364206336,42112.06011653426
-98969.20248182179,41989.346000541685
-99023.39169074532,41866.56011528926
-99077.43117100271,41743.70263720291
-99131.32082495296,41620.77374284758
-99185.06055514552,41497.773608927135
-99238.65026432056,41374.70241228416
-99292.08985540908,41251.56032989983
-99345.37923153318,41128.34753889374
-99398.51829600622,41005.06421652374
-99451.50695233305,40881.710540185806
-99504.34510421018,40758.28668741386
-99557.03265552604,40634.79283587963
-99609.56951036114,40511.22916339245
-99661.95557298827,40387.59584789916
-99714.19074787274,40263.89306748391
-99766.27493967251,40140.121000367995
-99818.20805323852,40016.27982490973
-99869.98999361473,39892.36971960427
-99921.62066603848,39768.39086308344
-99973.09997594057,39644.343434115595
-100024.42782894555,39520.22761160544
-100075.60413087188,39396.04357459389
-100126.62878773213,39271.79150225789
-100177.5017057332,39147.47157391026
-100228.22279127652,39023.08396899955
-100278.79195095827,38898.628867109845
-100329.20909156953,38774.10644796063
-100379.47412009655,38649.51689140661
-100429.5869437209,38524.860377437566
-100479.54746981972,38400.137086178176
-100529.35560596587,38275.34719788785
-100579.0112599282,38150.49089296058
-100628.51433967169,38025.56835192476
-100677.86475335767,37900.57975544303
-100727.06240934407,37775.52528431212
-100776.10721618556,37650.405119462666
-100824.99908263377,37525.21944195905
-100873.73791763754,37399.96843299925
-100922.32363034307,37274.65227391466
-100970.75613009415,37149.27114616991
-101019.03532643232,37023.82523136272
-101067.16112909716,36898.31471122376
-101115.13344802642,36772.73976761639
-101162.95219335625,36647.1005825366
-101210.61727542139,36521.39733811279
-101258.1286047554,36395.630216605576
-101305.48609209084,36269.79940040768
-101352.68964835948,36143.90507204372
-101399.7391846925,36017.94741417006
-101446.63461242073,35891.92660957463
-101493.3758430748,35765.84284117675
-101539.96278838535,35639.696292026994
-101586.39536028329,35513.48714530697
-101632.67347089993,35387.215584329184
-101678.79703256724,35260.88179253686
-101724.76595781803,35134.48595350376
-101770.58015938615,35008.02825093403
-101816.23955020672,34881.50886866201
-101861.74404341629,34754.92799065206
-101907.09355235306,34628.28580099842
-101952.28799055713,34501.58248392498
-101997.32727177064,34374.81822378518
-102042.21130993801,34247.99320506175
-102086.94001920611,34121.107612366606
-102131.51331392454,33994.16163044065
-102175.93110864573,33867.155444153585
-102220.19331812522,33740.08923850376
-102264.29985732185,33612.96319861798
-102308.25064139793,33485.777509751344
-102352.04558571946,33358.53235728704
-102395.68460585638,33231.2279267362
-102439.16761758272,33103.86440373772
-102482.49453687681,32976.44197405806
-102525.6652799215,32848.96082359109
-102568.67976310434,32721.4211383579
-102611.53790301784,32593.823104506613
-102654.23961645961,32466.166908312236
-102696.78482043259,32338.452736176452
-102739.17343214525,32210.680774627457
-102781.40536901182,32082.851210319775
-102823.48054865244,31954.964230034075
-102865.39888889341,31827.020020676995
-102907.1603077674,31699.018769280967
-102948.76472351358,31570.96066300402
-102990.21205457793,31442.845889129618
-103031.50221961338,31314.67463506646
-103072.63513748,31186.447088348315
-103113.61072724524,31058.163436633826
-103154.42890818413,30929.823867706335
-103195.08959977947,30801.4285694737
-103235.59272172206,30672.977729968108
-103275.93819391086,30544.47153734589
-103316.12593645322,30415.910179887345
-103356.15586966508,30287.293845996548
-103396.0279140712,30158.62272420117
-103435.7419904053,30029.897003152288
-103475.29801961035,29901.116871624203
-103514.69592283868,29772.282518514254
-103553.93562145227,29643.394132842634
-103593.01703702289,29514.4519037522
-103631.94009133232,29385.456020508285
-103670.70470637259,29256.406672498517
-103709.31080434615,29127.30404923262
-103747.75830766607,28998.148340342246
-103786.04713895624,28868.93973558076
-103824.17722105162,28739.678424823076
-103862.14847699838,28610.364598065455
-103899.96083005414,28480.998445425317
-103937.61420368818,28351.58015714106
-103975.10852158163,28222.10992357185
-104012.44370762765,28092.587935197454
-104049.61968593168,27963.01438261804
-104086.63638081163,27833.389456553974
-104123.49371679805,27703.71334784565
-104160.19161863437,27573.98624745328
-104196.7300112771,27444.20834645671
-104233.108819896,27314.37983605524
-104269.32796987436,27184.500907567395
-104305.38738680907,27054.571752430773
-104341.28699651099,26924.592562201826
-104377.026725005,26794.56352855567
-104412.60649853031,26664.484843285903
-104448.02624354063,26534.35669830439
-104483.28588670435,26404.179285641083
-104518.38535490476,26273.952797443828
-104553.32457524026,26143.677425978152
-104588.10347502456,26013.353363627084
-104622.72198178688,25882.98080289095
-104657.18002327213,25752.55993638718
-104691.47752744118,25622.090956850105
-104725.61442247099,25491.574057130765
-104759.59063675483,25361.009430196707
-104793.40609890253,25230.397269131794
-104827.06073774064,25099.737767135997
-104860.55448231263,24969.0311175252
-104893.88726187908,24838.277513730998
-104927.05900591795,24707.477149300503
-104960.06964412473,24576.630217896138
-104992.91910641262,24445.73691329544
-105025.6073229128,24314.797429390863
-105058.13422397457,24183.811960189556
-105090.4997401656,24052.780699813193
-105122.70380227211,23921.703842497744
-105154.74634129906,23790.581582593284
-105186.62728847036,23659.414114563795
-105218.34657522912,23528.20163298695
-105249.90413323777,23396.94433255392
-105281.29989437832,23265.642408069165
-105312.53379075252,23134.29605445023
-105343.60575468215,23002.905466727545
-105374.5157187091,22871.470840044207
-105405.26361559564,22739.992369655793
-105435.84937832465,22608.47025093014
-105466.27294009975,22476.904679347143
-105496.53423434554,22345.29585049855
-105526.63319470781,22213.643960087757
-105556.56975505374,22081.949203929587
-105586.34384947209,21950.211777950102
-105615.95541227337,21818.43187818638
-105645.40437799013,21686.609700786314
-105674.69068137706,21554.7454420084
-105703.81425741127,21422.839298221526
-105732.77504129247,21290.89146590477
-105761.57296844311,21158.90214164718
-105790.2079745087,21026.87152214757
-105818.67999535789,20894.799804214304
-105846.98896708275,20762.687184765095
-105875.13482599896,20630.53386082678
-105903.11750864597,20498.340029535117
-105930.93695178724,20366.105888134567
-105958.59309241045,20233.831633978087
-105986.08586772764,20101.51746452691
-106013.4152151755,19969.16357735034
-106040.58107241549,19836.77017012553
-106067.58337733409,19704.337440637268
-106094.42206804296,19571.865586777774
-106121.0970828792,19439.35480654647
-106147.6083604055,19306.80529804977
-106173.95583941034,19174.217259500867
-106200.1394589082,19041.59088921951
-106226.15915813982,18908.926385631796
-106252.0148765723,18776.223947269944
-106277.70655389935,18643.483772772084
-106303.2341300415,18510.70606088204
-106328.59754514627,18377.8910104491
-106353.79673958842,18245.038820427817
-106378.83165397008,18112.14968987777
-106403.70222912099,17979.223817963353
-106428.40840609871,17846.261403953562
-106452.9501261888,17713.26264722176
-106477.32733090506,17580.227747245473
-106501.53996198962,17447.156903606156
-106525.58796141327,17314.05031598897
-106549.47127137559,17180.908184182575
-106573.18983430516,17047.730708078896
-106596.74359285976,16914.5180876729
-106620.13248992656,16781.27052306238
-106643.35646862235,16647.988214447723
-106666.41547229372,16514.671362131692
-106689.30944451723,16381.320166519203
-106712.03832909967,16247.934828117093
-106734.6020700782,16114.515547533905
-106757.00061172056,15981.06252547965
-106779.23389852533,15847.575962765593
-106801.30187522202,15714.056060304021
-106823.20448677138,15580.503019108015
-106844.94167836553,15446.917040291224
-106866.51339542815,15313.298325067643
-106887.91958361473,15179.647074751376
-106909.16018881272,15045.963490756416
-106930.23515714177,14912.247774596408
-106951.1444349539,14778.500127884427
-106971.88796883367,14644.720752332743
-106992.46570559847,14510.9098497526
-107012.8775922986,14377.067622053968
-107033.12357621755,14243.194271245336
-107053.2036048722,14109.28999943346
-107073.11762601291,13975.355008823144
-107092.8655876239,13841.389501717
-107112.44743792327,13707.393680515223
-107131.86312536329,13573.36774771535
-107151.11259863059,13439.311905912038
-107170.1958066463,13305.226357796817
-107189.11269856634,13171.111306157865
-107207.86322378156,13036.966953879772
-107226.44733191792,12902.793503943303
-107244.86497283672,12768.591159425165
-107263.11609663477,12634.360123497767
-107281.20065364461,12500.10059942899
-107299.11859443472,12365.812790581946
-107316.86986980967,12231.496900414744
-107334.45443081032,12097.15313248025
-107351.87222871407,11962.781690425853
-107369.123215035,11828.382777993216
-107386.20734152406,11693.956599018056
-107403.12456016934,11559.503357429889
-107419.87482319617,11425.023257251794
-107436.45808306738,11290.516502600181
-107452.87429248347,11155.983297684541
-107469.1234043828,11021.423846807207
-107485.2053719418,10886.83835436312
-107501.12014857517,10752.227024839582
-107516.86768793603,10617.590062816009
-107532.44794391617,10482.9276729637
-107547.8608706462,10348.240060045588
-107563.10642249578,10213.527428915993
-107578.18455407381,10078.789984520386
-107593.09522022858,9944.02793189514
-107607.838376048,9809.241476167286
-107622.41397685981,9674.430822554272
-107636.82197823172,9539.596176363711
-107651.06233597166,9404.737742993144
-107665.13500612792,9269.855727929782
-107679.03994498942,9134.950336750273
-107692.77710908579,9000.021775120442
-107706.34645518767,8865.070248795055
-107719.74794030684,8730.095963617561
